2023-12-14 15:26:32,721 [INFO] Connection established with ('127.0.0.1', 55757)
2023-12-14 15:26:36,146 [INFO] Connection established with ('127.0.0.1', 55759)
2023-12-14 15:26:36,148 [INFO] Network Game Program started.
2023-12-14 15:26:41,262 [INFO] Received coordinates: 205.0; 305.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,279 [INFO] Received coordinates: 205.0; 310.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,295 [INFO] Received coordinates: 205.0; 315.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,312 [INFO] Received coordinates: 205.0; 320.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,328 [INFO] Received coordinates: 205.0; 325.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,345 [INFO] Received coordinates: 205.0; 330.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,361 [INFO] Received coordinates: 205.0; 335.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,378 [INFO] Received coordinates: 205.0; 340.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,395 [INFO] Received coordinates: 205.0; 345.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,410 [INFO] Received coordinates: 205.0; 350.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,427 [INFO] Received coordinates: 205.0; 355.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,443 [INFO] Received coordinates: 205.0; 360.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,459 [INFO] Received coordinates: 205.0; 365.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,475 [INFO] Received coordinates: 205.0; 370.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,491 [INFO] Received coordinates: 205.0; 375.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,507 [INFO] Received coordinates: 205.0; 380.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,524 [INFO] Received coordinates: 205.0; 385.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,540 [INFO] Received coordinates: 205.0; 390.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,557 [INFO] Received coordinates: 205.0; 395.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,573 [INFO] Received coordinates: 205.0; 400.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,590 [INFO] Received coordinates: 205.0; 405.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,606 [INFO] Received coordinates: 205.0; 410.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,639 [INFO] Received coordinates: 205.0; 405.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,656 [INFO] Received coordinates: 205.0; 400.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,672 [INFO] Received coordinates: 200.0; 400.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,672 [INFO] Received coordinates: 200.0; 395.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,688 [INFO] Received coordinates: 195.0; 395.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,688 [INFO] Received coordinates: 195.0; 390.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,704 [INFO] Received coordinates: 190.0; 390.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,704 [INFO] Received coordinates: 190.0; 385.0 from ('127.0.0.1', 55759)
2023-12-14 15:26:41,721 [INFO] Received coordinates: 185.0; 385.0 from ('127.0.0.1', 55759)
